ID,Parity,DIM,milk1,milk2,milk3
91,3,139,13.8,12.6,13.4
91,3,140,13.7,11.7,12.6
91,3,141,11.2,11.9,11.4
91,3,142,13.6,13.1,12.2
91,3,143,12.5,16.3,12.1
91,3,144,11.8,13,12.7
91,3,145,12.1,12.3,12.1
91,3,146,12.5,11.6,11.4
91,3,147,11.9,10.5,11.4
91,3,148,16,12.4,11.3
91,3,149,14.2,12,11.9
91,3,150,10.5,10.7,12.2
91,3,151,12.6,12.8,12.9
91,3,152,10.6,15.3,16.1
91,3,153,11.1,10.6,11.5
91,3,154,10,11.1,12
91,3,155,11.6,14.8,12
91,3,156,12.1,9,12.7
91,3,157,12.4,12.2,12.8
91,3,158,10.2,8.9,11.3
91,3,159,11.1,11.2,11.4
91,3,160,11.7,12.3,13.1
91,3,161,12.1,11.2,11.5
91,3,162,11.7,10.2,12.4
91,3,163,12.4,11.5,8.3
91,3,164,13.1,11.2,11.1
91,3,165,12.7,11.5,13.1
91,3,166,12.9,16.4,8.8
91,3,167,14.9,11.2,10.9
91,3,168,17.4,11.2,10.1
91,3,169,10.5,11.4,11.7
91,3,170,11.1,10.8,11.7
91,3,171,12.1,11.1,11.1
91,3,172,10.8,12,8.8
91,3,173,11.8,11.8,11.5
91,3,174,12.7,16.9,12.2
91,3,175,12.3,11.6,15.6
91,3,176,12.4,11.7,10.1
91,3,177,12.9,11,12.3
91,3,178,12.3,11,11.7
91,3,179,11.9,10.2,11.1
91,3,180,12.1,11.1,11.9
91,3,181,11.6,14.1,27.1
91,3,182,11.3,10.4,10.5
91,3,183,12,10.8,11.3
91,3,184,11.9,11.2,22
91,3,185,11.8,11.9,12
91,3,186,10.9,11.3,11.5
91,3,187,11.2,11.5,12.3
91,3,188,13,10.8,11.3
91,3,189,11.9,14,11.1
91,3,190,13.2,10.6,12.3
91,3,191,10.8,10.3,10.5
91,3,192,17.1,13.3,9.1
91,3,193,12.8,9.6,10.5
91,3,194,11.1,9.7,10.1
91,3,195,10.3,10.2,
91,3,196,26.8,9.9,10.5
91,3,197,11.9,10.6,11.5
91,3,198,12.2,11.4,11.5
91,3,199,11.5,9.9,9.7
91,3,200,11.5,11.1,10.5
91,3,201,11.4,13.5,11.4
91,3,202,12,9.6,9
91,3,203,12,10.9,10.5
91,3,204,12.3,9.9,10.1
91,3,205,12.1,11.1,10.6
91,3,206,11.2,10.2,10.1
91,3,207,10.9,9.9,9.4
91,3,208,11.6,,11.7
91,3,209,10.1,10.1,12.7
91,3,210,11.7,12.2,11.7
91,3,211,11,9.6,10.8
91,3,212,11.4,12.8,9.5
91,3,213,18,5.3,14
91,3,214,11,9.9,10.5
91,3,215,11.1,10.4,9.3
91,3,216,10.8,12.3,9.1
91,3,217,8,9.5,10
91,3,218,10.9,9.5,11.4
91,3,219,10.9,9.1,10.9
91,3,220,9.2,8.6,9.6
91,3,221,11.6,10.5,11.2
91,3,222,10.2,6.1,10.6
91,3,223,10.2,13.2,10.6
91,3,224,23.2,,
91,3,230,,8.9,
91,3,231,,,10
91,3,232,10.8,20.2,12.1
91,3,233,,10.4,41.9
91,3,234,10.3,8.9,
91,3,235,10.6,10.5,11
91,3,236,11.3,10.3,10.5
91,3,237,10.9,10.7,9.7
91,3,238,10.3,9.3,10.6
91,3,239,10.3,,10.5
91,3,240,8.3,9.8,10.3
91,3,241,6,10.3,12.5
91,3,242,9.5,,9.9
91,3,243,9.3,8.2,6.6
91,3,244,10.3,,9.8
91,3,245,11,12.4,9.7
91,3,246,9.2,8.1,
91,3,247,9.3,8.5,7.7
91,3,248,8.5,8.1,8.9
91,3,249,9.3,9.1,7.5
91,3,250,9.4,,8.2
91,3,251,10.2,9.4,7.7
91,3,252,8.8,9,8.5
91,3,253,7,8.2,10
91,3,254,8.9,8.4,7.6
91,3,255,8.3,9.6,8.3
91,3,256,9.4,,11.2
91,3,257,9.5,7.2,6.3
91,3,258,9.6,7.9,8.6
91,3,259,9.2,7.9,8.7
91,3,260,4.4,8.5,7.8
91,3,261,8.3,7.4,7.2
91,3,262,9.2,10.2,8.6
91,3,263,8.1,8.3,7.4
91,3,264,11.4,7.9,5.7
91,3,265,8.2,,9.3
91,3,266,9.8,10.8,8.2
91,3,267,9.5,8.2,9.2
91,3,268,9.8,8.7,8.1
91,3,269,4.9,5.5,8.2
91,3,270,8.4,5.6,8.1
91,3,271,8.8,9.9,11
91,3,272,9,8.1,
91,3,273,10,8,8.5
91,3,274,8.5,8,8.9
91,3,275,9,8.6,8.5
91,3,276,9.7,7.9,6.2
91,3,277,7.9,8.4,7.1
91,3,278,7.8,7.8,6.2
91,3,279,7.6,13.6,8.6
91,3,280,6.8,8.4,5.2
91,3,281,5,6.6,8.3
91,3,282,7.6,,7.6
91,3,283,7.5,,
91,3,284,7.6,3.9,9.4
91,3,285,8.1,7.7,9.4
91,3,286,8.1,8.2,7.8
91,3,287,8.3,8.8,6.9
91,3,288,10.1,7.6,6.7
91,3,289,8.1,8.1,7.1
91,3,290,,,5.9
91,3,291,10.4,7.2,6.9
91,3,292,8.2,10.2,7.5
91,3,293,,6.5,8.7
91,3,294,7.5,5.7,7.7
91,3,295,11.6,3.2,7.3
91,3,296,8.4,6.7,7.2
91,3,297,7.5,4.8,5.1
91,3,298,7.5,2.5,6.5
91,3,299,7.6,,7
91,3,300,,,6.7
91,3,301,4,7.5,5.7
91,3,302,14.2,6.5,5.9
91,3,303,7.1,2.3,5.4
91,3,304,1.5,4.2,6.7
91,3,305,7.2,5.4,6.2
92,2,1,11.3,,13.7
92,2,2,11.1,11.2,10.7
92,2,3,12.4,11.2,15.2
92,2,4,14.1,12.1,11.6
92,2,5,13.9,14.8,13.4
92,2,6,15.2,13.9,14.3
92,2,7,13,13.2,8.8
92,2,8,21.9,14.8,11.4
92,2,9,12.1,17.5,13.8
92,2,10,13.7,13.8,12.6
92,2,11,14.3,13.9,16.5
92,2,12,12.4,14.9,13.1
92,2,13,14.1,15.9,15.8
92,2,14,14.2,19.7,16.1
92,2,15,15.2,12,11.3
92,2,16,12.7,14.4,15.8
92,2,17,14.4,11.8,13.4
92,2,18,13.9,16.8,13.7
92,2,19,18,13.6,16.4
92,2,20,14.9,16.8,18.1
92,2,21,17.6,15,14.4
92,2,22,14.8,14.7,14.4
92,2,23,19.1,15,15
92,2,24,15.3,15.3,11.7
92,2,25,19.5,15,18.3
92,2,26,15.8,15.6,16.7
92,2,27,20.5,15.8,15.1
92,2,28,15.9,16.2,16.1
92,2,29,20.1,13.4,13
92,2,30,21,18.1,18.2
92,2,31,16.5,16.7,17.1
92,2,32,16.9,18.4,16.9
92,2,33,18.3,14.6,16
92,2,34,17,18,13.7
92,2,35,19.4,18,17.2
92,2,36,17.2,16.7,14.4
92,2,37,17.3,17.3,16.2
92,2,38,19.2,18.5,14.7
92,2,39,16.6,13.7,15.3
92,2,40,16.7,17.9,17.2
92,2,41,21,15.7,14.7
92,2,42,16.9,18.2,15.6
92,2,43,16.7,17.2,9.2
92,2,44,16.5,12.7,19.9
92,2,45,16.4,16.1,3.5
92,2,46,23.1,15.1,15.1
92,2,47,17.4,15.8,16.8
92,2,48,14.7,16.6,14.8
92,2,49,15.6,15.4,14.6
92,2,50,15.4,14.8,9.6
92,2,51,13,18.5,18.7
92,2,52,16.2,18.7,19.5
92,2,53,19.9,19,16.3
92,2,54,16.2,19.8,15.1
92,2,55,20.9,16.2,13.4
92,2,56,20.8,19.5,17.6
92,2,57,17.1,15.5,17.4
92,2,58,21.3,12.4,17.6
92,2,59,20.5,11.8,16.2
92,2,60,17.6,19.6,11.1
92,2,61,17,17.8,33.2
92,2,62,17,18.1,17.3
92,2,63,17.1,19,15.7
92,2,64,16.8,19.3,18.1
92,2,65,19.6,8.9,16
92,2,66,18.6,18.5,14.2
92,2,67,17.9,16.7,14.3
92,2,68,21.6,19,18.2
92,2,69,13.9,17.6,15.8
92,2,70,17,16.5,10.6
92,2,71,21.9,13.5,12.1
92,2,72,20.2,14,15.9
92,2,73,22.9,19.1,17.8
92,2,74,20.8,9.9,9.5
92,2,75,16.6,16.6,12.2
92,2,76,15.9,12.9,17.3
92,2,77,13.8,9.8,2.8
92,2,78,18.8,19,13.1
92,2,79,20.3,17.5,15.9
92,2,80,0.7,17.9,14.7
92,2,81,9.7,14.9,14.7
92,2,82,21.2,17.4,18.3
92,2,83,22.5,19.4,11.5
92,2,84,19.9,18.2,20.5
92,2,85,19,9.9,17.6
92,2,86,16.8,13.5,15.2
92,2,87,14.1,17.6,16.8
92,2,88,17.6,19.6,13
92,2,89,19.6,18.7,20.7
92,2,90,16.8,13.5,18.4
92,2,91,19.3,13.4,16
92,2,92,18,12.8,22.2
92,2,93,15.5,16.4,16.2
92,2,94,11,18.1,17
92,2,95,20.4,16.8,21.4
92,2,96,20.3,11.8,18.3
92,2,97,19.8,19.8,18.6
92,2,98,20.2,17.3,14.8
92,2,99,20.7,18.3,15.7
92,2,100,19.8,17.7,15.9
92,2,101,18.5,17.6,17.4
92,2,102,19.5,14.9,15.5
92,2,103,20.3,15.6,16.4
92,2,104,16.8,8.9,15.6
92,2,105,19.3,16.8,18.3
92,2,106,16.9,16.9,12.8
92,2,107,15.4,17.4,16.6
92,2,108,17.4,18.5,17.2
92,2,109,20.2,16.8,17.9
92,2,110,17.8,15.6,17.2
92,2,111,17.4,12.6,14.9
92,2,112,,15.1,12.4
92,2,113,17.9,15.3,18
92,2,114,19.3,15.9,11.3
92,2,115,19.4,16.7,15.8
92,2,116,16.1,17.1,16.4
92,2,117,17.3,17,17.2
92,2,118,16.6,15.3,14.5
92,2,119,13.9,16.8,16.4
92,2,120,16.5,17.1,15.2
92,2,121,19.3,16.3,15.5
92,2,122,19.6,11.9,21.3
92,2,123,15.7,14.6,15.8
92,2,124,14.4,18.2,10.7
92,2,125,18.9,17.1,15.9
92,2,126,18.8,11.8,16.5
92,2,127,20.3,17,16.7
92,2,128,18.4,14.5,17
92,2,129,17.9,16.6,14.9
92,2,130,15.4,12.8,10.5
92,2,131,15.9,13.4,10.5
92,2,132,16.2,14.1,
92,2,133,21.4,4.2,15.3
92,2,134,9.5,15.4,15.1
92,2,135,16.7,19.3,14.8
92,2,136,14.7,10.9,14.7
92,2,137,14.8,12.9,12.7
92,2,138,16.3,13,19.1
92,2,139,16.7,13.7,13
92,2,140,16.6,15.8,6.5
92,2,141,16.9,13.8,16
92,2,142,5.7,15.5,14.9
92,2,143,14.2,13.8,
92,2,144,,12.9,30.3
92,2,145,15.1,13.8,12.7
92,2,146,10.1,15.5,13.6
92,2,147,9.4,16.6,14.1
92,2,148,12,9.9,15.1
92,2,149,,9.7,11.8
92,2,150,12.5,13.3,9.8
92,2,151,15.2,14.4,9.5
92,2,152,12.9,12.2,10.1
92,2,153,7.1,10.3,10.1
92,2,154,12.5,10,
92,2,155,19.9,11.4,11.8
92,2,156,17.4,11.4,
92,2,157,20.3,9.3,
92,2,158,17.7,9.5,9.8
92,2,159,17.7,10.4,4.5
92,2,160,14.6,10.9,11.8
92,2,161,9.7,,19.6
92,2,162,14.2,12.9,9.3
92,2,163,11.8,10.7,9.3
92,2,164,18,8.6,
92,2,165,19.5,10.6,11.3
92,2,166,23.4,11.5,
92,2,167,20,10.4,11.3
92,2,168,20.2,9.8,
92,2,169,21.9,9.6,14.5
92,2,170,20.6,9.3,
92,2,171,16.9,9.3,
92,2,172,17.8,14.2,
92,2,173,22.2,12.7,
92,2,174,20.2,11.3,12.5
92,2,175,12.3,11.4,11.2
92,2,176,10.9,11.4,15.5
92,2,177,14.7,11.6,10.9
92,2,178,7,11.4,11.8
92,2,179,12.2,12.1,13
92,2,180,12.2,14.1,17.8
92,2,181,12.6,12.4,12.1
92,2,182,14.8,11.3,10.6
92,2,183,13.1,13.6,11.3
92,2,184,15.5,16.1,16
92,2,185,13.1,14,12.7
92,2,186,13.9,12.3,11.6
92,2,187,14.3,18.3,10.9
92,2,188,16.6,15.3,6
92,2,189,13.5,12.7,10.4
92,2,190,13.9,11.7,11.2
92,2,191,13.4,17.3,11.3
92,2,192,16,10.4,12.7
92,2,193,19.9,12.5,10.7
92,2,194,14.2,11,11.8
92,2,195,14.5,12.6,13.8
92,2,196,13.3,12.6,10
92,2,197,12.7,12.6,10.7
92,2,198,13.6,12.1,12
92,2,199,,13,11.2
92,2,200,22.7,11.4,11.4
92,2,201,14.2,14.9,10.7
92,2,202,14.6,12.2,11.7
92,2,203,14.2,13.3,9
92,2,204,18.5,11.1,12.5
92,2,205,11.8,13.5,12.5
92,2,206,11.9,12.3,10.5
92,2,207,13.2,12.8,11.4
92,2,208,13.1,16.2,11
92,2,209,11.7,12.4,10.2
92,2,210,13.2,14.3,11.2
92,2,211,,16.9,11.6
92,2,212,12.3,14.1,12.8
92,2,213,14,12.2,
92,2,214,13,13.3,12.6
92,2,215,11.7,12.3,11.1
92,2,216,12.6,11.3,9.9
92,2,217,13.1,11.8,15.1
92,2,218,12.7,11.2,11.7
92,2,219,11.5,11.9,
92,2,220,8.7,15.2,12
92,2,221,13.1,13.4,12.3
92,2,222,12.4,12.8,12.3
92,2,223,17.6,15,12.3
92,2,224,14.9,12.1,11.3
92,2,225,14.8,12.9,6.7
92,2,226,23.3,12.1,14
92,2,227,15.2,8.6,12.8
92,2,228,8.6,8,15.9
92,2,229,8.8,13.2,8.5
92,2,230,12.6,7.5,14.2
92,2,231,12.3,9,8.9
92,2,232,10.2,14.2,9.4
92,2,233,,5.7,10.4
92,2,234,11,10.3,10.5
92,2,235,10.6,13.3,12.1
92,2,236,11.4,12.2,11.5
92,2,237,12.2,10.4,12.2
92,2,238,,12,12.4
92,2,239,10.7,10.6,10.9
92,2,240,14.6,10.8,10.8
92,2,241,17,10.7,12.6
92,2,242,11.3,10,10.2
92,2,243,11.7,8.3,13.4
92,2,244,11.6,12.7,10.2
92,2,245,12.6,13.9,10.8
92,2,246,11.3,15.6,10.4
92,2,247,14.6,12.4,11.9
92,2,248,11.1,8.9,11.9
92,2,249,12.7,11.7,10.9
92,2,250,12.2,10.4,11.7
92,2,251,18,11.1,11.6
92,2,252,12.4,12.8,
92,2,253,9.7,10.9,10.2
92,2,254,8.9,13.9,12.5
92,2,255,11.7,10.3,11.8
92,2,256,11.1,9.9,11.2
92,2,257,12.5,10,11.1
92,2,258,11.2,15.4,11
92,2,259,12,13.7,
92,2,260,11,11.3,8.1
92,2,261,12.9,10.2,9.6
92,2,262,11.3,10.3,9.6
92,2,263,10.9,10.5,9.9
92,2,264,11.2,10.3,12.8
92,2,265,12,8.5,10.6
92,2,266,12.1,10.8,16.1
92,2,267,11.1,10.6,9.5
92,2,268,10.9,13,
92,2,269,15.4,15.1,9.2
92,2,270,11.4,10.3,10.7
92,2,271,7.2,11,
92,2,272,22.1,16.6,5.8
92,2,273,12.6,7.6,14.4
92,2,274,10.8,10,7.9
92,2,275,10.4,9.5,10.7
92,2,276,8.4,10.9,10.6
92,2,277,11.1,10.4,10.1
92,2,278,10.4,10.4,9.2
92,2,279,12.6,9.2,6.4
92,2,280,2.8,13.8,12.4
92,2,281,8.7,10.3,9.6
92,2,282,10.4,7.7,10.1
92,2,283,10.5,11.7,10.2
92,2,284,10.7,,18.7
92,2,285,9.3,10,12
92,2,286,10.5,9.3,9.2
92,2,287,12.8,10.6,9.7
92,2,288,10.7,10.9,8.9
92,2,289,9.9,10.5,8.7
92,2,290,10.1,,10.6
92,2,291,13,4.4,12.8
92,2,292,9.9,9.1,9.3
92,2,293,9.8,16.8,9.7
92,2,294,9.7,9.7,12.2
92,2,295,5,12.2,11.9
92,2,296,9.6,14.1,11.7
92,2,297,10.2,8.7,6.3
92,2,298,13,7.5,9.1
92,2,299,9.6,15.3,9.1
92,2,300,25.5,,
93,2,1,4.5,3.7,2
93,2,2,3,3.7,2.9
93,2,3,6.3,4,3.1
93,2,4,5.2,3.9,5.6
93,2,5,4.5,13.6,2
93,2,6,7.2,,
93,2,11,,5.8,
93,2,12,7.3,6.8,7.2
93,2,13,8,7.2,5.1
93,2,14,3.1,7.7,13.2
93,2,15,5.7,11.3,6.1
93,2,16,9.9,6.7,6.2
93,2,17,9.8,8.1,4.7
93,2,18,13.5,7,7.1
93,2,19,11.1,5.7,6.9
93,2,20,9,9.1,7.3
93,2,21,6.8,5.5,7.8
93,2,22,10.3,7.9,7.8
93,2,23,11.4,9.3,6.8
93,2,24,11.4,14.4,7.3
93,2,25,6.7,6.7,10.8
93,2,26,8.7,10.2,8.9
93,2,27,10.3,8.8,7.6
93,2,29,9.8,,9.7
93,2,30,8.7,8.8,9.7
93,2,31,11.8,1.9,9
93,2,32,10.4,4.2,9.8
93,2,33,10.1,9.5,9.2
93,2,34,11.5,4.6,9.9
93,2,35,10.9,,
93,2,36,12.2,10.2,8.7
93,2,37,9.2,11.3,8.2
93,2,38,11.9,6.5,5.6
93,2,39,10,10.1,11
93,2,40,11.4,8.7,9.4
93,2,41,11.8,9.6,11.7
93,2,42,12.5,12.6,9.4
93,2,43,11,10.3,16.4
93,2,44,11.8,10.5,10.3
93,2,45,11.8,10.4,8.5
93,2,46,10.8,10.6,9.5
93,2,47,11.9,10.4,10.6
93,2,48,10.5,11.1,9.8
93,2,49,9.8,13.2,9.7
93,2,50,10.7,10.6,10.1
93,2,51,10.6,11.1,10.7
93,2,52,11,11.4,10.5
93,2,53,9.9,11.6,11
93,2,54,12,11.5,9.4
93,2,55,11.7,11.5,11
93,2,56,9.6,11.4,9.1
93,2,57,11.9,10.8,11.4
93,2,58,11.6,11.9,10.6
93,2,59,10.4,9.7,7.4
93,2,60,12,9.9,9.9
93,2,61,12.7,11.1,10
93,2,62,12.5,10.9,10.8
93,2,63,11.8,11.4,10.3
93,2,64,12.3,10.8,11.5
93,2,65,11.9,10.9,11.6
93,2,66,12.8,11.2,12.3
93,2,67,11.8,11.3,10.3
93,2,68,12.1,15.1,11.2
93,2,69,12.6,11.1,11.6
93,2,70,13.9,10.3,12
93,2,71,12.3,10.3,11
93,2,72,12.4,10.7,11.8
93,2,73,12.3,11.6,10.4
93,2,74,10.1,10.9,11.5
93,2,75,7.1,11.8,12.2
93,2,76,11.9,11.5,11.3
93,2,77,11.8,10.5,11
93,2,78,14,10.1,9.6
93,2,79,13.3,6.8,11.2
93,2,80,13.2,10.4,10.7
93,2,81,12.7,11,11
93,2,82,12.5,10.2,9.6
93,2,83,12.9,10.3,8.9
93,2,84,11,10.6,9.6
93,2,85,11.1,8.4,10.7
93,2,86,10,9.7,10.7
93,2,87,12.7,9.6,10.7
93,2,88,13,11.6,5.4
93,2,89,16,10.2,10.4
93,2,90,13.2,9.8,10.7
93,2,91,10.7,10.3,10.1
93,2,92,13.1,10.7,11.2
93,2,93,13.2,9.5,10.8
93,2,94,11.1,9.9,21.7
93,2,95,11.7,10.8,9.8
93,2,96,11.5,10.9,19.1
93,2,97,11.1,9.1,10.4
93,2,98,9.9,7.8,9.3
93,2,99,11.6,11.6,9
93,2,100,9.8,11.4,8.9
93,2,101,10.8,11.7,8.3
93,2,102,10.4,6.6,8.9
93,2,103,10.3,9.3,8.1
93,2,104,10.3,8.7,9.7
93,2,105,9.5,12.3,8.4
93,2,106,10.3,8.5,9
93,2,107,9.4,9.4,6.8
93,2,108,9.8,9.6,7.9
93,2,109,9.2,8.2,8.9
93,2,110,10.4,9.1,10
93,2,111,9.6,7.8,9.4
93,2,112,11,8,7.8
93,2,113,11.7,9.1,10.6
93,2,114,11.9,9.6,
93,2,115,9,10,8
93,2,116,9,8.8,9.2
93,2,117,11.4,11.6,8.5
93,2,118,9.1,9.3,10.1
93,2,119,10.5,9.2,10
93,2,120,11.6,9.4,10.1
93,2,121,11.6,9.4,8.5
93,2,122,11.6,9.4,10.6
93,2,123,11.9,6.3,13.2
93,2,124,11.1,9.2,9.6
93,2,125,11.4,12.5,9.8
93,2,126,12.8,4,9.6
93,2,127,10.9,12.7,10.2
93,2,128,10.3,10.7,9.6
93,2,129,9.6,10.8,11.6
93,2,130,10.2,10.3,10.2
93,2,131,12,9.4,10.3
93,2,132,10.6,9.8,9.9
93,2,133,11.2,10.3,10.1
93,2,134,11.2,9.5,8.6
93,2,135,10.7,10.1,9.2
93,2,136,11.4,8.6,9.5
93,2,137,11,10.1,9.8
93,2,138,11.6,11,10.3
93,2,139,11.1,9,9.7
93,2,140,11.5,10.7,8.9
93,2,141,14.2,10,9.8
93,2,142,10.6,10.4,9.8
93,2,143,12.9,9.3,10.8
93,2,144,10.6,9.8,19.3
93,2,145,5.3,9.6,10.3
93,2,146,9.4,8.8,9.5
93,2,147,10.1,8.9,10.2
93,2,148,14.8,9.4,10.6
93,2,149,11.1,11.4,9.2
93,2,150,11.3,12.6,10.1
93,2,151,13.6,7.7,9
93,2,152,11.4,10.3,8.3
93,2,153,10.6,13.3,10.4
93,2,154,11.5,9.6,20.2
93,2,155,12.1,9.6,9.9
93,2,156,12.2,8.8,10.6
93,2,157,12.5,9.6,10
93,2,158,10.5,9.7,9.6
93,2,159,13,9.6,0.9
93,2,160,11.5,10,9.7
93,2,161,9.9,10.8,9.3
93,2,162,11.9,9.9,9.6
93,2,163,17,9.5,9.9
93,2,164,12,10.7,9.1
93,2,165,10.7,6.8,9.4
93,2,166,10.4,8.7,8.5
93,2,167,11.7,10.3,9.2
93,2,168,11.7,11.7,10
93,2,169,12.8,9.4,9.1
93,2,170,11.1,10.8,10
93,2,171,12,10.6,10.6
93,2,172,11.8,10.1,9.6
93,2,173,12,9.9,9
93,2,174,12,10.4,9.3
93,2,175,10.9,8.5,9.2
93,2,176,11.4,9.1,8.7
93,2,177,11.8,9.8,8.9
93,2,178,11.5,9.5,9.3
93,2,179,15.3,10.1,9
93,2,180,12.1,9.8,7.9
93,2,181,15.4,8.9,11.3
93,2,182,12.6,8.7,10.1
93,2,183,11.7,9.9,10.3
93,2,184,9.6,7,10.6
93,2,185,11.2,10.6,10.6
93,2,186,18.1,11.1,9.7
93,2,187,13,9.9,9.9
93,2,188,11.2,10.2,9.8
93,2,189,12.8,9.7,7.4
93,2,190,5.7,9.6,9.9
93,2,191,6,8.6,9.4
93,2,192,9.9,7.9,9.7
93,2,193,9.1,9,10
93,2,194,10.6,9.5,11.4
93,2,195,9.4,10.7,9.3
93,2,196,11,7.3,8.9
93,2,197,5.6,9.4,8.6
93,2,198,8.4,11.2,9.1
93,2,199,14.5,6.8,9.8
93,2,200,9.5,9.1,8.4
93,2,201,9.4,5.4,14.4
93,2,202,9.3,11,8.4
93,2,203,9.3,11.1,8.6
93,2,204,9.6,8.2,9.2
93,2,205,9.8,9.6,9.1
93,2,206,11.7,7.7,7.9
93,2,207,11.2,10.5,9.2
93,2,208,10.3,10.6,5.8
93,2,209,9.9,11.7,9.5
93,2,210,11.3,10.8,10.2
93,2,211,13.6,11.6,7.6
93,2,212,8.2,9,10
93,2,213,9.9,10.2,8.4
93,2,214,8,9.3,8
93,2,215,12.7,9.7,8.3
93,2,216,12.3,7,10.1
93,2,217,16,9.6,10
93,2,218,10.1,9.9,8.3
93,2,219,11.5,10.8,8.8
93,2,220,11.6,10,9.9
93,2,221,11.8,15.3,9.9
93,2,222,11.4,5.9,9.9
93,2,223,10.2,9.9,9.6
93,2,224,11.3,9.4,9.4
93,2,225,11.2,9.1,9
93,2,226,12.9,8.6,9
93,2,227,11.9,7.4,9.5
93,2,228,12.6,10,8.1
93,2,229,12.6,8.9,10
93,2,230,11.3,9.6,9.6
93,2,231,11.8,9.8,10.1
93,2,232,11.6,9.9,9.9
93,2,233,10.5,9.9,9.9
93,2,234,13.4,10,9.6
93,2,235,11.1,9.4,9.5
93,2,236,12.8,9.9,9.7
93,2,237,10.8,10.4,10.2
93,2,238,13.6,10.2,9.1
93,2,239,9.8,8.7,9.5
93,2,240,10.5,9.2,8.8
93,2,241,10.6,8.8,9.5
93,2,242,9.8,9.5,9.1
93,2,243,5.1,9.7,10
93,2,244,10.3,12.8,8.8
93,2,245,5,8.8,9.5
93,2,246,10.3,8.9,10.4
93,2,247,11.6,6.8,8.5
93,2,248,11,7.9,8.3
93,2,249,13.5,8.7,8.7
93,2,250,10.6,8.1,7.9
93,2,251,9.4,9.6,8.4
93,2,252,9.1,8,8.8
93,2,253,10.3,8.1,8.3
93,2,254,9.7,7.8,9.4
93,2,255,11.2,10.1,8.2
93,2,256,11,7.8,8.1
93,2,257,11,8.5,8
93,2,258,10.2,7.3,9.5
93,2,259,11.5,4.7,8
93,2,260,11.5,7.6,11.2
93,2,261,11.1,9.2,8.7
93,2,262,10.7,7.9,8.6
93,2,263,10.7,8.9,8.7
93,2,264,9.9,7.6,9.9
93,2,265,10.1,7.1,9.3
93,2,266,10.8,7.9,9.1
93,2,267,10.7,7.8,9.2
93,2,268,8.4,8.6,8.9
93,2,269,10.1,7.5,8.9
93,2,270,9.8,8.8,8.7
93,2,271,10.5,7.5,8.7
93,2,272,9.7,7.3,8.6
93,2,273,9.8,7.9,8.9
93,2,274,8.6,9,7.9
93,2,275,11.4,7.1,8.8
93,2,276,10.8,8.2,7.4
93,2,277,9.4,9.3,6.2
93,2,278,9.9,9,7.3
93,2,279,13.4,8.1,8
93,2,280,8.9,9.1,7.4
93,2,281,9.2,7.2,8
93,2,282,9.9,8.4,7.7
93,2,283,7.4,8.9,7.8
93,2,284,9.9,8.1,8.2
93,2,285,9.2,7.5,7.5
93,2,286,9.9,8.1,7.5
93,2,287,9.7,7.5,7.6
93,2,288,9.8,7.8,8
93,2,289,10.1,7.6,7.4
93,2,290,11.5,1.9,7.4
93,2,291,8.5,7.6,7.3
93,2,292,8.4,8.4,5.6
93,2,293,9.5,8,8.1
93,2,294,9.1,8.2,8
93,2,295,9.1,9.8,7.5
93,2,296,9.2,7.8,3.2
93,2,297,14,7.2,3.2
93,2,298,23.5,5.8,7.6
93,2,299,8.6,6.7,7.9
93,2,300,9.5,6.4,8.2
93,2,301,8.4,7.3,7.7
93,2,302,9.5,,8.3
93,2,303,8.8,8,8.1
93,2,304,8.5,8.5,6.8
93,2,305,9.5,9.8,7.2
94,2,1,2.2,18,0.9
94,2,2,13.4,5.7,7.6
94,2,3,7.2,,
94,2,4,1.6,12,8.1
94,2,6,9.1,9.6,6.3
94,2,7,4.5,10.6,8.7
94,2,9,8,8.4,9.6
94,2,11,12.5,7.9,5.9
94,2,13,11.8,10.7,10
94,2,14,11.4,8.5,7.7
94,2,15,11.4,1.8,12.5
94,2,16,9.3,11.6,10.2
94,2,17,12.3,11.8,9.9
94,2,18,12.2,14,13.5
94,2,19,11.8,11.3,10.7
94,2,20,13,14.4,11.2
94,2,21,11.4,8.1,9.7
94,2,22,10.5,9.1,12.1
94,2,23,11.5,12,8.4
94,2,24,17.2,13.3,9.4
94,2,25,8.6,12.3,12
94,2,26,10.4,10.8,12.1
94,2,27,24.6,9.8,12.6
94,2,28,12.5,12.3,12.8
94,2,29,13,12.3,11.8
94,2,30,11.6,6.9,11.7
94,2,31,14.4,11.2,12.6
94,2,32,12.7,16.4,15.5
94,2,33,16.4,13.9,3.8
94,2,34,16.5,15.2,12.5
94,2,35,17.8,11.3,12.3
94,2,36,14.4,13.8,15.1
94,2,37,12.6,13.6,11.9
94,2,38,11.8,12.7,12.3
94,2,39,12.9,13.1,13.8
94,2,40,18,11.9,11.3
94,2,41,18.1,13.8,12.2
94,2,42,14.2,12.2,11.5
94,2,43,16.5,13.8,12.5
94,2,44,13.9,15.6,17
94,2,45,14.8,15.1,11.5
94,2,46,12.8,14.7,10.7
94,2,47,12.7,12.5,12.9
94,2,48,13.7,12.1,11
94,2,49,21.8,10.9,12.2
94,2,50,13.7,13.5,11.6
94,2,51,13,9.3,11.6
94,2,52,20.9,7.8,
94,2,53,17,13.9,11.8
94,2,54,12.4,11.8,10.1
94,2,55,12.7,11.7,6.6
