ID,Parity,DIM,milk
72,3,68,36.2
72,3,69,35.3
72,3,70,39
72,3,71,35.5
72,3,72,37
72,3,73,36.1
72,3,74,36.7
72,3,75,35.3
72,3,76,37.7
72,3,77,33.2
72,3,78,36.4
72,3,79,35.8
72,3,80,35.9
72,3,81,35
72,3,82,35.2
72,3,83,42.2
72,3,84,31.8
72,3,85,38.6
72,3,86,41.3
72,3,87,36.8
72,3,88,36.8
72,3,89,33.7
72,3,90,33
72,3,91,39.1
72,3,92,35
72,3,93,35.1
72,3,94,33.1
72,3,95,41
72,3,96,45.5
72,3,97,35.1
72,3,98,41
72,3,99,37.3
72,3,100,34.9
72,3,101,34.5
72,3,102,38.6
72,3,103,32
72,3,104,35.1
72,3,105,32
72,3,106,35.6
72,3,107,35.9
72,3,108,35.1
72,3,109,33.4
72,3,110,36
72,3,111,41
72,3,112,32.8
72,3,113,35.8
72,3,114,35
72,3,115,35.3
72,3,116,33.5
72,3,117,38.3
72,3,118,34.7
72,3,119,35.9
72,3,120,35.4
72,3,121,39.3
72,3,122,34.2
72,3,123,53.4
72,3,124,33.1
72,3,125,34.7
72,3,126,38
72,3,127,34
72,3,128,31.8
72,3,129,33.8
72,3,130,34.3
72,3,131,34
72,3,132,31.8
72,3,133,28.5
72,3,134,30.7
72,3,135,32.7
72,3,136,30.7
72,3,137,32.9
72,3,138,32.8
72,3,139,31.7
72,3,140,37.5
72,3,141,31.7
72,3,142,29
72,3,143,34.3
72,3,144,27.3
72,3,145,33.1
72,3,146,33.7
72,3,147,31.8
72,3,148,31.3
72,3,149,33.8
72,3,150,30.8
72,3,151,33.5
72,3,152,33
72,3,153,29.3
72,3,154,30.9
72,3,155,46.4
72,3,156,32.1
72,3,157,34.6
72,3,158,32.2
72,3,159,31.5
72,3,160,31.3
72,3,161,35.1
72,3,162,38.5
72,3,163,31.9
72,3,164,30.3
72,3,165,32.2
72,3,166,30.6
72,3,167,31.8
72,3,168,32.9
72,3,169,35.9
72,3,170,35.5
72,3,171,31.4
72,3,172,29.4
72,3,173,30.3
72,3,174,31.3
72,3,175,31.1
72,3,176,30.9
72,3,177,28.5
72,3,178,30.7
72,3,179,30
72,3,180,28.2
72,3,181,38.5
72,3,182,35.7
72,3,183,28.2
72,3,184,30.7
72,3,185,33.8
72,3,186,28.9
72,3,187,33.8
72,3,188,30.9
72,3,189,30.1
72,3,190,31
72,3,191,28.6
72,3,192,35.5
72,3,193,26.9
72,3,194,28.6
72,3,195,35.7
72,3,196,30.8
72,3,197,30.5
72,3,198,27.7
72,3,199,31.2
72,3,200,36.1
72,3,201,31.3
72,3,202,31.7
72,3,203,18.1
72,3,204,33.2
72,3,205,28.2
72,3,206,29.8
72,3,207,43
72,3,208,29.8
72,3,209,33.5
72,3,210,31.6
72,3,211,36.4
72,3,212,26.9
72,3,213,28.9
72,3,214,33.2
72,3,215,28.9
72,3,216,26.4
72,3,217,28.2
72,3,218,23.8
72,3,219,28
72,3,220,26
72,3,221,24.6
72,3,222,27.9
72,3,223,26.9
72,3,224,26.9
72,3,225,27.1
72,3,226,30.5
72,3,227,29.3
72,3,228,27.4
72,3,229,25.5
72,3,230,26.2
72,3,231,27.5
72,3,232,26.3
72,3,233,25.8
72,3,234,22.3
72,3,235,32.7
72,3,236,27
72,3,237,26.8
72,3,238,28.4
72,3,239,26.8
72,3,240,32.1
72,3,241,34.2
72,3,242,26.2
72,3,243,24.1
72,3,244,26.9
72,3,245,33.2
72,3,246,23.8
72,3,247,26.8
72,3,248,24.8
72,3,249,25.3
72,3,250,18.4
72,3,251,35.4
72,3,252,28.4
72,3,253,25.6
72,3,254,22.9
72,3,255,24.7
72,3,256,23.8
72,3,257,24.1
72,3,258,26.5
72,3,259,23.2
72,3,260,24.1
72,3,261,25.2
72,3,262,24.6
72,3,263,17.5
72,3,264,22.5
72,3,265,24.6
72,3,266,30.6
72,3,267,24.2
72,3,268,24.1
72,3,269,24.3
72,3,270,25.4
72,3,271,26.1
72,3,272,23.6
72,3,273,26
72,3,274,22.6
72,3,275,23.8
72,3,276,20.2
72,3,277,23.7
72,3,278,26.7
72,3,279,9.1
72,3,285,6.7
72,3,286,7.4
72,3,287,30.2
72,3,288,34.8
72,3,289,18.4
72,3,290,15.1
72,3,291,21.9
72,3,292,22.3
72,3,293,20.7
72,3,294,15
72,3,295,24.2
72,3,296,22.1
72,3,297,13.5
72,3,298,22.3
72,3,299,6.2
72,3,300,14.4
72,3,301,14.9
72,3,302,17.9
72,3,303,13.7
72,3,304,23.3
72,3,305,11.7
73,3,1,22
73,3,2,25.2
73,3,3,25.4
73,3,4,22.1
73,3,5,31.6
73,3,6,27.5
73,3,7,28.8
73,3,8,34.4
73,3,9,35.7
73,3,10,33.2
73,3,11,42.2
73,3,12,35.8
73,3,13,35.2
73,3,14,42
73,3,15,38.4
73,3,16,29
73,3,17,34.8
73,3,18,35.4
73,3,19,38.6
73,3,20,32.6
73,3,21,34.5
73,3,22,34
73,3,23,35.7
73,3,24,33.3
73,3,25,43
73,3,26,33.6
73,3,27,34.9
73,3,28,42.1
73,3,29,41.8
73,3,30,41.3
73,3,31,38.3
73,3,32,41.1
73,3,33,43
73,3,34,41
73,3,35,47.3
73,3,36,42.7
73,3,37,38.3
73,3,38,39.1
73,3,39,41.7
73,3,40,43.6
73,3,41,39.8
73,3,42,40.8
73,3,43,38.7
73,3,44,41.8
73,3,45,34.5
73,3,46,41.1
73,3,47,39.8
73,3,48,36.8
73,3,49,35.6
73,3,50,39
73,3,51,44.7
73,3,52,45.2
73,3,53,36.6
73,3,54,37.7
73,3,55,38.4
73,3,56,41.9
73,3,57,36.2
73,3,58,37.8
73,3,59,38.3
73,3,60,30.2
73,3,61,37.3
73,3,62,32.5
73,3,63,43.4
73,3,64,48.7
73,3,65,41.5
73,3,66,43.1
73,3,67,38.9
73,3,68,33.1
73,3,69,33.3
73,3,70,41.2
73,3,71,40.9
73,3,72,42.5
73,3,73,39.1
73,3,74,40
73,3,75,37.1
73,3,76,41.3
73,3,77,38.5
73,3,78,40.3
73,3,79,31.3
73,3,80,39.6
73,3,81,40.1
73,3,82,38.8
73,3,83,36.7
73,3,84,26.4
73,3,85,46.6
73,3,86,40.4
73,3,87,34.3
73,3,88,35.5
73,3,89,36.5
73,3,90,37.2
73,3,91,38.4
73,3,92,27.2
73,3,93,41.4
73,3,94,33.5
73,3,95,36.9
73,3,96,36.1
73,3,97,36.8
73,3,98,36.5
73,3,99,35.5
73,3,100,34.7
73,3,101,34.2
73,3,102,39.2
73,3,103,33.5
73,3,104,41.5
73,3,105,32
73,3,106,39.2
73,3,107,30.7
73,3,108,41.9
73,3,109,22.2
73,3,110,38.4
73,3,111,29.3
73,3,112,34.4
73,3,113,33
73,3,114,27.8
73,3,115,34.6
73,3,116,31.1
73,3,117,35.2
73,3,118,30.7
73,3,119,32.1
73,3,120,34.3
73,3,121,29.2
73,3,122,31.8
73,3,123,30.2
73,3,124,37.2
73,3,125,39.7
73,3,126,28.9
73,3,127,42.7
73,3,128,32.4
73,3,129,44
73,3,130,38.7
73,3,131,38.3
73,3,132,33
73,3,133,29.2
73,3,134,32.1
73,3,135,32.5
73,3,136,35
73,3,137,24.5
73,3,138,33.6
73,3,139,26.6
73,3,140,27.8
73,3,141,29.3
73,3,142,27.9
73,3,143,26.4
73,3,144,26.1
73,3,145,24.3
73,3,146,32.4
73,3,147,30.6
73,3,148,37.4
73,3,149,35.9
73,3,150,35.3
73,3,151,25.7
73,3,152,33.9
73,3,153,33.2
73,3,154,17.2
73,3,155,30.8
73,3,156,37.1
73,3,157,23.8
73,3,158,30.1
73,3,159,36.7
73,3,160,29
73,3,161,28.9
73,3,162,32.2
73,3,163,25.1
73,3,164,25.4
73,3,165,30.7
73,3,166,28.7
73,3,167,29.3
73,3,168,26.6
73,3,169,25
73,3,170,26.7
73,3,171,31.4
73,3,172,22.7
73,3,173,40.8
73,3,174,37.5
73,3,175,28.1
73,3,176,21.8
73,3,177,29.9
73,3,178,40.3
73,3,179,41
73,3,180,27.4
73,3,181,28.9
73,3,182,29
73,3,183,34.1
73,3,184,25.5
73,3,185,37.1
73,3,186,26.4
73,3,187,20.9
73,3,188,31
73,3,189,33.9
73,3,190,29.4
73,3,191,32.8
73,3,192,29.6
73,3,193,24.5
73,3,194,34.7
73,3,195,21.2
73,3,196,39.9
73,3,197,26.1
73,3,198,22.3
73,3,199,44
73,3,200,18.5
73,3,201,5.9
73,3,202,25.2
73,3,203,31.5
73,3,204,20.5
73,3,205,20
73,3,206,22.3
73,3,207,29.8
73,3,208,32.6
73,3,209,23.4
73,3,210,30.9
73,3,211,23.2
73,3,212,28.5
73,3,213,31.5
73,3,214,20
73,3,215,26.5
73,3,216,23
73,3,217,30.8
73,3,218,11.2
73,3,219,30.5
73,3,220,24.7
73,3,221,11.1
73,3,222,37.9
73,3,223,17.4
73,3,224,33.1
73,3,225,29.5
73,3,226,25
73,3,227,20.9
73,3,228,27.2
73,3,229,17.4
73,3,230,31
73,3,231,17.9
73,3,232,22.8
73,3,233,25.5
73,3,234,24.7
73,3,235,24.3
73,3,236,22.5
73,3,237,20.9
73,3,238,26.9
73,3,239,24.2
73,3,240,22.3
73,3,241,27.4
73,3,242,25.4
73,3,243,27.2
73,3,244,17.6
73,3,245,15.1
73,3,246,28.4
73,3,247,19.2
73,3,248,19.8
73,3,249,23
73,3,250,23
73,3,251,15.9
73,3,252,28.3
73,3,253,17.9
73,3,254,23
73,3,255,18.7
73,3,256,16.8
73,3,257,26.2
73,3,258,15.7
73,3,259,18.4
73,3,260,27.8
73,3,261,25.3
73,3,262,26.5
73,3,263,9.5
73,3,264,7.6
73,3,265,17.2
73,3,266,27.7
73,3,267,13.4
73,3,268,25.8
73,3,269,25.2
73,3,270,25.6
73,3,271,19.4
73,3,272,26.9
73,3,273,23.2
73,3,274,20.4
73,3,275,24.9
73,3,276,25.8
73,3,277,15.3
73,3,278,9.4
73,3,279,34
73,3,280,25
73,3,281,32.7
73,3,282,38
73,3,283,11.9
73,3,289,10.1
73,3,290,6.4
73,3,291,44.6
73,3,292,40.3
73,3,293,13.2
73,3,294,16.3
73,3,295,3
73,3,296,10.6
73,3,297,11.9
73,3,298,11.3
73,3,299,8.2
73,3,300,21
73,3,301,7.9
73,3,302,9
73,3,303,8.4
73,3,304,10.9
73,3,305,11.6
74,1,1,2.9
74,1,2,13.7
74,1,3,17
74,1,4,21.2
74,1,5,17.2
74,1,6,16.9
74,1,7,4.5
74,1,8,17.3
74,1,9,20.8
74,1,10,20.3
74,1,11,20.8
74,1,12,21.5
74,1,13,23.6
74,1,15,30.7
74,1,16,28.7
74,1,17,24.6
74,1,18,23.1
74,1,19,20.6
74,1,20,22.8
74,1,21,20.6
74,1,22,25.6
74,1,27,9
74,1,28,25.4
74,1,29,26.5
74,1,30,31.5
74,1,31,24.9
74,1,32,23.4
74,1,33,27.7
74,1,34,24.9
74,1,35,30.3
74,1,36,24.1
74,1,37,18.4
74,1,38,18.1
74,1,39,24.5
74,1,40,22.7
74,1,41,24.1
74,1,42,23.1
74,1,43,24.4
74,1,44,25
74,1,45,24.3
74,1,46,42
74,1,47,28.8
74,1,48,27.4
74,1,49,29.5
74,1,50,28.1
74,1,51,7.4
74,1,52,25.7
74,1,53,23.5
74,1,54,25.5
74,1,55,29.1
74,1,56,25.7
74,1,57,26.2
74,1,58,24.3
74,1,59,24.6
74,1,60,26.2
74,1,61,19.1
74,1,62,20
74,1,63,17.2
74,1,64,21.5
74,1,65,13.5
74,1,66,21.2
74,1,67,21.9
74,1,68,20.7
74,1,69,21.5
74,1,70,23
74,1,71,20.2
74,1,72,23.1
74,1,73,23
74,1,74,21.5
74,1,75,21.8
74,1,76,20.8
74,1,77,22.3
74,1,78,21.5
74,1,79,21.6
74,1,80,22.2
74,1,81,22
74,1,82,19.7
74,1,83,20.7
74,1,84,21.5
74,1,85,20.4
74,1,86,21
74,1,87,21.3
74,1,88,21.2
74,1,89,20.9
74,1,90,20.3
74,1,91,20.4
74,1,92,21.2
74,1,93,19.3
74,1,94,20.4
74,1,95,19.9
74,1,96,13
74,1,97,19.1
74,1,98,21
74,1,99,17.9
74,1,100,21.2
74,1,101,20.4
74,1,102,18.9
74,1,103,19.1
74,1,104,19
74,1,105,20.2
74,1,106,42.6
74,1,107,19.8
74,1,108,26.5
74,1,109,19.1
74,1,110,19.9
74,1,111,19.3
74,1,112,18.7
74,1,113,19
74,1,114,19.8
74,1,115,18.9
74,1,116,19.4
74,1,117,19.4
74,1,118,19.3
74,1,119,18.4
74,1,120,19.1
74,1,121,19.2
74,1,122,19.4
74,1,123,18.1
74,1,124,20.3
74,1,125,18.1
74,1,126,19.6
74,1,127,18.8
74,1,128,19
74,1,129,24
74,1,130,20
74,1,131,19.5
74,1,132,18.9
74,1,133,18.9
74,1,134,18.9
74,1,135,19.3
74,1,136,18.9
74,1,137,17.6
74,1,138,19.3
74,1,139,18.7
74,1,140,17.5
74,1,141,18.6
74,1,142,18.6
74,1,143,22.1
74,1,144,17.2
74,1,145,18
74,1,146,17.8
74,1,147,16.6
74,1,148,16.8
74,1,149,18.9
74,1,150,17.3
74,1,151,18.4
74,1,152,16.6
74,1,153,20.6
74,1,154,17
74,1,155,17.4
74,1,156,21
74,1,157,15.7
74,1,158,21.3
74,1,159,23
74,1,160,43.3
74,1,161,17
74,1,162,17.6
74,1,163,21.1
74,1,164,18.3
74,1,165,18.3
74,1,166,17.4
74,1,167,23.8
74,1,168,5.1
74,1,169,20.4
74,1,170,29.7
74,1,171,15.6
74,1,172,17.9
74,1,173,17.5
74,1,174,16.3
74,1,175,17.6
74,1,176,16.5
74,1,177,16.3
74,1,178,17.7
74,1,179,17.1
74,1,180,16.8
74,1,181,16.6
74,1,182,16.2
74,1,183,15.4
74,1,184,15.9
74,1,185,26.6
74,1,186,15.2
74,1,187,22.6
74,1,188,15.8
74,1,189,15.8
74,1,190,16.2
74,1,191,17.1
74,1,192,16.3
74,1,193,15.6
74,1,194,14.9
74,1,195,21.7
74,1,196,16.4
74,1,197,17.2
74,1,198,16.8
74,1,199,16.3
74,1,200,28.4
74,1,201,15.7
74,1,202,15.6
74,1,203,15.1
74,1,204,14.4
74,1,205,16.6
74,1,206,15.3
74,1,207,15.4
74,1,208,22.7
74,1,209,15.5
74,1,210,15.5
74,1,211,27.4
74,1,212,18.1
74,1,213,24.6
74,1,214,21.8
74,1,215,17.6
74,1,216,17.6
74,1,217,27
74,1,218,16.6
74,1,219,27.6
74,1,220,20.2
74,1,221,14.5
74,1,222,15
74,1,223,24.1
74,1,224,20.6
74,1,225,17.8
74,1,226,16.9
74,1,227,16
74,1,228,17.3
74,1,229,22.6
74,1,230,19.4
74,1,231,14.9
74,1,232,29
74,1,233,26.3
74,1,234,25
74,1,235,20.4
74,1,236,29.3
74,1,237,5.7
74,1,238,17.8
74,1,239,16.9
74,1,240,31.6
74,1,241,25.2
74,1,242,21.5
74,1,243,25
74,1,244,21.8
74,1,245,21.2
74,1,246,16.8
74,1,247,24.2
74,1,248,16.8
74,1,249,29.8
74,1,250,17.9
74,1,251,18.5
74,1,252,27.5
74,1,253,15.2
74,1,254,18.7
74,1,255,13.3
74,1,256,18.8
74,1,257,12
74,1,258,14.1
74,1,259,23.5
74,1,260,12.9
74,1,261,20.6
74,1,262,17
74,1,263,11.7
74,1,264,14.2
74,1,265,16.8
74,1,266,17.4
74,1,267,15.3
74,1,268,14
74,1,269,12.1
74,1,270,14.7
74,1,271,12.4
74,1,272,18.9
74,1,273,12.5
74,1,274,16.3
74,1,275,14.4
74,1,276,11.4
74,1,277,11.4
74,1,278,13.4
74,1,279,12
74,1,280,10.7
74,1,281,13.9
74,1,282,3.2
74,1,283,11.7
74,1,284,10.3
74,1,285,12.6
74,1,286,13.7
74,1,287,18.5
74,1,288,11.8
74,1,289,12.2
74,1,290,5.7
74,1,291,9
74,1,292,8.7
74,1,293,20.7
74,1,294,8.4
74,1,295,8.5
74,1,296,8
74,1,297,19.8
74,1,298,19.1
74,1,299,12
74,1,300,12.4
74,1,301,13.7
74,1,302,13.9
74,1,303,15.4
74,1,304,8.8
74,1,305,15.2
75,2,1,35.1
75,2,2,42.2
75,2,3,41.3
75,2,4,39.2
75,2,5,37.3
75,2,6,40
75,2,7,41.1
75,2,8,51
75,2,9,31.9
75,2,10,54.8
75,2,11,48.3
75,2,12,42.6
75,2,13,43.5
75,2,14,44.3
75,2,15,42.8
75,2,16,58.4
75,2,17,39.7
75,2,18,44.6
75,2,19,42.1
75,2,20,57.7
75,2,21,51.5
75,2,22,53.6
75,2,23,53.2
75,2,24,52.9
75,2,25,54.1
75,2,26,49.8
75,2,27,39.6
75,2,28,48.6
75,2,29,54.1
75,2,30,49.6
75,2,31,45.4
75,2,32,55.8
75,2,33,55.1
75,2,34,43.9
75,2,35,39.5
75,2,36,32.9
75,2,37,41.2
75,2,38,54.5
75,2,39,48.9
75,2,40,58.4
75,2,41,42.7
75,2,42,49.7
75,2,43,47.9
75,2,44,45.4
75,2,45,57
75,2,46,55
75,2,47,47.2
75,2,48,52.9
75,2,49,54.5
75,2,50,51.2
75,2,51,54.7
75,2,52,48.6
75,2,53,56.2
75,2,54,54.4
75,2,55,56
75,2,56,55.8
75,2,57,69.9
75,2,58,50.7
75,2,59,55.7
75,2,60,58.1
75,2,61,56.5
75,2,62,27.9
75,2,63,50.1
75,2,64,54
75,2,65,54.9
75,2,66,50.6
75,2,67,55.4
75,2,68,52.3
75,2,69,55.2
75,2,70,61.1
75,2,71,58.2
75,2,72,48.7
75,2,73,57.1
75,2,74,55.1
75,2,75,55.4
75,2,76,50.2
75,2,77,58.8
75,2,78,54.6
75,2,79,15.5
75,2,80,49.4
75,2,81,58.1
75,2,82,49.1
75,2,83,53.8
75,2,84,57.2
75,2,85,48.1
75,2,86,46
75,2,87,50.8
75,2,88,46.8
75,2,89,56.1
75,2,90,53.3
75,2,91,43.3
75,2,92,55.2
75,2,93,54.8
75,2,94,57.2
75,2,95,56.6
75,2,96,47.2
75,2,97,55.4
75,2,98,51.4
75,2,99,42.5
75,2,100,56.9
75,2,101,54.7
75,2,102,54.2
75,2,103,55.2
75,2,104,56.5
75,2,105,51.5
75,2,106,54.9
75,2,107,56.5
75,2,108,55.5
75,2,109,54.2
75,2,110,55.6
75,2,111,44.9
75,2,112,57.2
75,2,113,55.8
75,2,114,48.8
75,2,115,55.7
75,2,116,53.6
75,2,117,55.1
75,2,118,55.6
75,2,119,57.6
75,2,120,51.5
75,2,121,56.9
75,2,122,54.8
75,2,123,46.7
75,2,124,57.9
75,2,125,57.2
75,2,126,57
75,2,127,55.2
75,2,128,52.1
75,2,129,57
75,2,130,50.9
75,2,131,54
75,2,132,36.3
75,2,133,55.6
75,2,134,47.5
75,2,135,53.3
75,2,136,44.1
75,2,137,56.2
75,2,138,47.2
75,2,139,51.7
75,2,140,48.6
75,2,141,52.6
75,2,142,47.9
75,2,143,43.7
75,2,144,39.4
75,2,145,64.1
75,2,146,54.9
75,2,147,54
75,2,148,52.8
75,2,149,56.6
75,2,150,54.5
75,2,151,56.3
75,2,152,48
75,2,153,44.8
75,2,154,54.9
75,2,155,42
75,2,156,57.8
75,2,157,52.3
75,2,158,52.1
75,2,159,50.5
75,2,160,51.7
75,2,161,26.1
75,2,162,46.5
75,2,163,46.9
75,2,164,45.9
75,2,165,49.1
75,2,166,54.5
75,2,167,43
75,2,168,48
75,2,169,47.8
75,2,170,50.9
75,2,171,48.6
75,2,172,45.2
75,2,173,46.3
75,2,174,48.6
75,2,175,49.7
75,2,176,37.7
75,2,177,48.5
75,2,178,48.9
75,2,179,51.2
75,2,180,51.5
75,2,181,51.3
75,2,182,49.2
75,2,183,52
75,2,184,52.6
75,2,185,53.7
75,2,186,48.9
75,2,187,54.2
75,2,188,48.9
75,2,189,55.3
75,2,190,51.5
75,2,191,46.9
75,2,192,51.7
75,2,193,46.4
75,2,194,50.4
75,2,195,50.7
75,2,196,53
75,2,197,32
75,2,198,51.6
75,2,199,50.1
75,2,200,53.2
75,2,201,49.6
75,2,202,51.5
75,2,203,52.6
75,2,204,48.3
75,2,205,54.4
75,2,206,51.4
75,2,207,51.9
75,2,208,53.1
75,2,209,52.1
75,2,210,48.1
75,2,211,45.4
75,2,212,51.3
75,2,213,52.6
75,2,214,53.6
75,2,215,54.4
75,2,216,41.7
75,2,217,46.3
75,2,218,51.4
75,2,219,51.1
75,2,220,38
75,2,221,28.8
75,2,222,32.4
75,2,223,42.7
75,2,224,45.8
75,2,225,38.3
75,2,226,50.9
75,2,227,48
75,2,228,34.5
75,2,229,35.3
75,2,230,45.8
75,2,231,51.2
75,2,232,53.3
75,2,233,52
75,2,234,37.1
75,2,235,31.7
75,2,236,43.4
75,2,237,50.9
75,2,238,44
75,2,239,46.7
75,2,240,48
75,2,241,39.4
75,2,242,52.2
75,2,243,53.3
75,2,244,27.5
75,2,245,16.5
75,2,251,46.4
75,2,252,43.9
75,2,253,31.6
75,2,254,31.9
75,2,255,35.6
75,2,256,31.6
75,2,257,32.8
75,2,258,33.5
75,2,259,35.9
75,2,260,39.2
75,2,261,41.5
75,2,262,40.1
75,2,263,39
75,2,264,40.1
75,2,265,41.7
75,2,266,37.8
75,2,267,39.8
75,2,268,36.5
75,2,269,41
75,2,270,39
75,2,271,39.2
75,2,272,38.6
75,2,273,40.8
75,2,274,38.9
75,2,275,41.1
75,2,276,40.9
75,2,277,39.8
75,2,278,41.6
75,2,279,37
75,2,280,35.3
75,2,281,26.6
75,2,282,46.2
75,2,283,32
75,2,284,33.1
75,2,285,38.3
75,2,286,36.6
75,2,287,39.3
75,2,288,43.6
75,2,289,39
75,2,290,48.5
75,2,291,41.1
75,2,292,36.6
75,2,293,36.6
75,2,294,26.8
75,2,295,31.3
75,2,296,41.6
75,2,297,33.6
75,2,298,39.6
75,2,299,38.4
75,2,300,44.5
75,2,301,42.1
75,2,302,37.3
75,2,303,40.2
75,2,304,40.3
75,2,305,42.7
76,2,1,17
76,2,2,17.9
76,2,3,30.8
76,2,4,22.4
76,2,5,32.3
76,2,6,21.4
76,2,7,23.9
76,2,8,28.2
76,2,9,35
76,2,10,29.9
76,2,11,29.4
76,2,12,33.3
76,2,13,41.6
76,2,14,37.4
76,2,15,36.3
76,2,16,34
76,2,17,25.3
76,2,18,33.3
76,2,19,42.2
76,2,20,40.6
76,2,21,33.6
76,2,22,41.8
76,2,23,34.5
76,2,24,38.7
76,2,25,34.2
76,2,26,38.7
76,2,27,40.1
76,2,28,33.6
76,2,29,39.1
76,2,30,34.4
76,2,31,40.1
76,2,32,26.3
76,2,33,25.4
76,2,34,28.2
76,2,35,28.7
76,2,36,25.8
76,2,37,25.5
76,2,38,21.5
76,2,39,47.2
76,2,40,27.3
76,2,41,34.6
76,2,42,42.5
76,2,43,31.5
76,2,44,30.9
76,2,45,32
76,2,46,34.3
76,2,47,32.6
76,2,48,32.7
76,2,49,32.5
76,2,50,34.4
76,2,51,44.8
76,2,52,30.3
76,2,53,26.9
76,2,54,28.1
76,2,55,42.7
76,2,56,39.7
76,2,57,40.7
76,2,58,38.7
76,2,59,28
76,2,60,38.3
76,2,61,53.6
76,2,62,32
76,2,63,34.4
76,2,64,36.3
76,2,65,24.3
76,2,66,39.2
76,2,67,33.9
76,2,68,32.9
76,2,69,31.3
76,2,70,33.5
76,2,71,35.5
76,2,72,32
76,2,73,34.7
76,2,74,39.1
76,2,75,35.1
76,2,76,36.9
76,2,77,33.6
76,2,78,34.2
76,2,79,36.3
76,2,80,35.2
76,2,81,34
76,2,82,35
76,2,83,40.9
76,2,84,36.3
76,2,85,35.2
76,2,86,36.4
76,2,87,43.9
76,2,88,38
76,2,89,37
76,2,90,40.7
76,2,91,41
76,2,92,37.9
76,2,93,36.6
76,2,94,36.7
76,2,95,41
76,2,96,33.5
76,2,97,37.7
76,2,98,32.4
76,2,99,30.9
76,2,100,32.1
76,2,101,35
76,2,102,32.3
76,2,103,32.7
76,2,104,33.1
76,2,105,33.1
76,2,106,33.3
76,2,107,27.1
76,2,108,32.7
76,2,109,35.6
76,2,110,33.9
76,2,111,33
76,2,112,30.1
76,2,113,32.1
76,2,114,38.9
76,2,115,32.5
76,2,116,32.9
76,2,117,31.6
76,2,118,36.2
76,2,119,37.4
76,2,120,32.9
76,2,121,33
76,2,122,34.3
76,2,123,35.3
76,2,124,27.8
76,2,125,19.6
76,2,126,40.8
76,2,127,31.1
76,2,128,31.1
76,2,129,31.9
76,2,130,34.5
76,2,131,31.2
76,2,132,29.2
76,2,133,30
76,2,134,30.5
76,2,135,30.6
76,2,136,30.3
76,2,137,28.1
76,2,138,31.4
76,2,139,26.8
76,2,140,29.1
76,2,141,28.6
76,2,142,29.5
76,2,143,28.8
76,2,144,49.8
76,2,145,28.4
76,2,146,29
76,2,147,25.9
76,2,148,24
76,2,149,25.1
76,2,150,24.6
76,2,151,23.2
76,2,152,30
76,2,153,19.9
76,2,154,24.2
76,2,155,26.2
76,2,156,25
76,2,157,24.9
76,2,158,24.7
76,2,159,22.2
76,2,160,31.6
76,2,161,25.6
76,2,162,25.8
76,2,163,23.3
76,2,164,24.7
76,2,165,21.8
76,2,166,28.5
76,2,167,21.9
76,2,168,28.4
76,2,169,24.2
76,2,170,23.1
76,2,171,28.9
76,2,172,24.2
76,2,173,25.7
76,2,174,25.6
76,2,175,30.9
76,2,176,36.1
76,2,177,26.6
76,2,178,28.7
76,2,179,28.2
76,2,180,32.4
76,2,181,31.7
76,2,182,32.4
76,2,183,29.9
76,2,184,27.7
76,2,185,20.6
76,2,186,28
76,2,187,28.2
76,2,188,29
76,2,189,27.3
76,2,190,24.3
76,2,191,32.4
76,2,192,30.8
76,2,193,32.3
76,2,194,32
76,2,195,28.8
76,2,196,30.1
76,2,197,35.4
76,2,198,27.6
76,2,199,33.7
76,2,200,31.8
76,2,201,23.7
76,2,202,30.5
76,2,203,25.9
76,2,204,26.9
76,2,205,28.2
76,2,206,25.4
76,2,207,27.8
76,2,208,30.7
76,2,209,27.8
76,2,210,27.6
76,2,211,29.3
76,2,212,27.6
76,2,213,28.3
76,2,214,29
76,2,215,27.7
76,2,216,28.3
76,2,217,28.1
76,2,218,29.2
76,2,219,19.7
76,2,220,27.8
76,2,221,30.6
76,2,222,27.7
76,2,223,27.5
76,2,224,27
76,2,225,35.7
76,2,226,28.5
76,2,227,19.9
76,2,228,49.8
76,2,229,28.1
76,2,230,27.8
76,2,231,28.1
76,2,232,27.5
76,2,233,27.1
76,2,234,29.8
76,2,235,25.9
76,2,236,26.9
76,2,237,27.9
76,2,238,26.6
76,2,239,25.5
76,2,240,27.9
76,2,241,30.4
76,2,242,26.2
76,2,243,26.8
76,2,244,26.2
76,2,245,30.1
76,2,246,25.5
76,2,247,24.6
76,2,248,25.9
76,2,249,28.5
76,2,250,27
76,2,251,27.1
76,2,252,26
76,2,253,24.3
76,2,254,25.5
76,2,255,16.6
76,2,256,25.2
76,2,257,22.1
76,2,258,24.8
76,2,259,28
76,2,260,25.3
76,2,261,32.1
76,2,262,25.2
76,2,263,30.8
76,2,264,29.8
76,2,265,54.7
76,2,266,26.2
76,2,267,26.4
76,2,268,23.7
76,2,269,23.4
76,2,270,25.6
76,2,271,17
76,2,272,30.1
76,2,273,21.8
76,2,274,28.9
76,2,275,20
76,2,276,21.2
76,2,277,12.5
76,2,278,18
76,2,279,22.2
76,2,280,21.4
76,2,281,13.5
76,2,282,21.1
76,2,283,17.8
76,2,284,7
76,2,285,16.8
76,2,286,27.1
76,2,287,21.4
76,2,288,26.7
76,2,289,18.9
76,2,290,22
76,2,291,23.1
76,2,292,24
76,2,293,20.6
76,2,294,23.5
76,2,295,23
76,2,296,21.7
76,2,297,21.9
